,Substance,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
10,CO2,ATG,Antigua and Barbuda,0.3160363709334,0.3160307785834,0.37320712030714,0.38638007984325,0.3433938538793,0.41199077629873,0.37572798993153,0.41423914088937,0.42067444859658,0.39665390087555,0.40307736313266,0.35857113107052,0.447681865109,0.28053497426958,0.36313026361787,0.35755786123885,0.35728993457784,0.46170506746135,0.46701046149799,0.42411372965592,0.42782887530149,0.45111553819333,0.47604928478984,0.44411856794171,0.46663072223261,0.47725400773063,0.48089649484293,0.46879881618067,0.47445241398661,0.50156591090543,0.49312511618086,0.49077687231068,0.53398846980887,0.70874415505374,0.72519448753978,0.71230155287467,0.72409297505588,0.74697092933993,0.75150965341374,0.83925619710183,0.85668394979067,0.98362857176254,1.0616826476103,1.0652871345532,1.0997362683902,1.0826215512053,1.0958303436561,0.78111159005276,0.85347406956481,0.84661598174702,0.69876004244997,0.77787120397951
11,CO2,AUS,Australia,161.52807350136,162.90932848107,168.82812210849,178.48701030065,187.58953335971,194.38389224326,197.18203782317,210.46972445199,206.79566348113,212.6016409593,222.78625207516,223.794341066,230.086768408,218.51584101485,224.32389212161,238.73200516773,239.18531877944,250.34591703711,259.15903190725,274.87800865292,278.20975444119,280.21169596853,283.5754627326,287.67615488093,293.1280558801,303.22302115573,313.75870267784,322.80865027907,343.74648150687,349.03798211331,354.78082085599,361.37560080545,369.74004691234,368.80865948348,382.53693832971,386.38666178224,392.50505292481,403.05349494485,406.8317263772,412.7310405231,408.22677593171,405.93184478726,405.82756881363,398.60163250223,389.94736959481,396.09894135067,404.75759779593,409.09371591741,406.78723738286,406.75993787188,376.77873927486,367.90695734509
12,CO2,AUT,Austria,54.055943014136,56.297902886064,58.614971671689,61.900100593821,59.497093517044,57.181481822487,62.369911550598,59.693822656581,61.765435541999,64.222879767751,62.313688651676,59.028277272916,56.891140837719,56.904168371094,58.73962279745,60.136672131766,58.926278594117,59.563949850935,58.148914743458,58.161365178214,62.719292227265,66.554018458772,61.409878846004,61.504749923685,62.071262484522,65.168003865172,69.042491931408,68.697531934278,69.246486997015,67.328131934849,67.982863787465,72.722127678342,74.322365229664,79.432935606898,80.618672070617,81.178554398797,79.128312200163,76.222137544213,75.771438337633,68.859428310203,74.756307971503,73.073516501917,70.060616298873,70.630753758508,67.003457744764,68.331219416123,68.844496912208,71.106189423719,68.070140845324,69.955957895778,63.320864087838,66.007694344018
13,CO2,AZE,Azerbaijan,32.175782764242,32.210263523265,34.65037330109,37.601856456823,40.49512903236,44.933975269499,46.980164946849,49.241451728691,51.635864175767,54.055621579681,57.245157481001,59.124366111655,60.534317032653,62.452710899715,64.148983037451,65.317110789352,68.086081130004,70.559160786596,71.605018628129,71.981242403782,54.643958357552,53.201205520723,43.31886023796,38.094635519137,33.873202132869,32.861111868041,27.539843501042,26.801609596989,26.808124840964,26.491330760493,28.062645857462,26.71274407359,26.479030357247,28.969878040347,28.691755277397,30.49295448613,30.919070346004,28.04870367955,30.971793747317,25.872325899692,24.66870131777,27.910094885642,30.732127738039,31.666977094204,33.026918790168,32.541173159993,32.927391046012,32.722132831075,33.58560724937,36.457854936764,35.982991416327,37.105042962639
14,CO2,BDI,Burundi,0.073078469395479,0.073214440716611,0.072580194296124,0.074552413219127,0.079595877759367,0.083538667391742,0.080686232856966,0.082447658773195,0.082608172533201,0.091416475638168,0.096344090625623,0.10158307416904,0.087188276793562,0.099830046587917,0.11857769609084,0.12046973663819,0.13050316510982,0.17258138430831,0.24190693963469,0.26082423214933,0.24514361370044,0.33038569554216,0.26995799106471,0.29916159021562,0.31082103946779,0.30679617373949,0.32675794966084,0.33452496033647,0.35280907938849,0.36261880541038,0.33674494643128,0.26455724488235,0.24457768306652,0.20310436449419,0.24358629320302,0.20640743504765,0.25483082064923,0.40614193251835,0.2431654675256,0.24294889721477,0.34915158100192,0.41833925899344,0.39931803312494,0.44819005804426,0.40101743941733,0.4245271483148,0.46454367585023,0.53134913097315,0.70586814612758,0.74587515941219,0.66712932326056,0.71045869148765
15,CO2,BEL,Belgium,141.06077862453,130.67138880313,142.11829982912,146.97300448676,145.80928532743,128.55604847191,138.1624487241,135.58156630492,139.97092611997,149.24337797288,138.62604343638,126.67392029402,118.94697901787,109.24981932932,112.05575446346,109.6098498457,110.17426561795,110.2897089709,112.59413915067,113.62550755758,116.63362435172,120.54127146704,118.45033062967,116.53442084937,121.65077206228,122.90617819435,127.72371556369,124.69170813755,128.11871890177,123.81222712969,125.73800875452,126.83050110641,119.43317303594,124.35810159315,123.44186419792,119.34412617452,117.65152121889,113.8372468566,115.56344095151,107.36468133352,115.25492433421,104.93211637097,103.4694041709,104.95638471181,98.020218143836,102.77392914359,101.68138298975,100.11744982056,100.8413877256,100.29436896865,90.713808046919,95.923640191194
16,CO2,BEN,Benin,0.32046907142747,0.37097920258895,0.47111846669224,0.48609781918815,0.49898805096636,0.55882618180705,0.37647642012717,0.4379570530155,0.4654145278087,0.52100704655138,0.54717207331227,0.45784796523484,0.52996667612165,0.52348350387228,0.53775308155934,0.63233712298783,0.56894880651643,0.5186121192864,0.47091944348504,0.41730130373004,0.41519486585325,0.36758150207038,0.39925035285045,0.40470127135294,0.41165043087568,0.42026661758241,1.0982360291279,1.3903035678066,1.3402080362844,1.47342308378,1.5718461862755,1.8844364592554,2.1745826881346,2.432699670419,2.5919804204637,2.8386786694148,3.8972319574831,4.4291762698591,4.3978854647005,4.7162086185609,5.1078863368135,4.9866227348458,4.7505532582707,4.9959777607449,5.4843592705232,5.8314916879064,7.1254365748227,7.2638575891727,8.2691187246583,8.1171053174333,8.0267801517168,8.6292838559728
17,CO2,BFA,Burkina Faso,0.28924976147203,0.28982658167203,0.28740612254449,0.29640143672603,0.3179736396184,0.33505803251018,0.32286853232427,0.32982752319084,0.33013835755614,0.36661062477984,0.38587240489062,0.36032171820857,0.34472817800419,0.35217836579383,0.34499915802393,0.33866823280643,0.42419650754357,0.54516128799902,0.53473154432494,0.45392441934569,0.41269137860907,0.55036735961741,0.48970089243672,0.51361924460173,0.56060402039937,0.57636683761513,0.62953914457296,1.0203115669088,0.96227343156937,0.99187033047013,1.0146013033214,1.1447869432081,1.187908292324,1.3129096489789,1.1888554616461,1.2669334202672,1.2672128499801,1.7834154540022,2.057195443978,1.9784112660244,2.1224591940024,2.2286688532171,2.5691662056813,3.0017882625541,2.7039782202162,3.812530064028,3.7337009242431,4.4055644779152,4.8014204815142,5.0023617625614,4.9498697046516,5.2898553242061
18,CO2,BGD,Bangladesh,3.3536506219486,3.3295423916035,3.537918849213,4.1660763605146,4.38272605369,5.2426902534269,5.6190738965723,5.8016256257974,6.2275007875245,6.9126924910919,7.7760754202585,7.5584448789577,8.2399824569637,8.7471135425204,8.2132586207453,9.4738239436444,10.513606309469,11.482613573687,12.52992281922,13.677645291087,14.40761993655,13.706473152846,15.321469177948,16.17292861907,17.470196992471,21.296456188689,21.675035652727,23.316269184209,23.825135702998,25.482585953438,27.563658595323,32.338458886151,34.044846014596,35.490617683048,37.486468179937,39.942441787805,42.944571773014,45.42565038071,50.812227375686,53.9086519898,59.80432920623,63.624323440648,67.222023360544,69.568305597007,73.234572006748,83.525013796663,85.594090801494,91.402639098034,96.7021205387,104.83673144493,104.14327454512,106.86744067297
19,CO2,BGR,Bulgaria,70.579638561105,70.486311226648,72.854905760235,74.185051731094,75.607256606479,80.479992309332,81.519623718318,84.438202757426,87.277109898289,90.499907839572,93.547829955874,89.534348295781,91.641100763748,90.554375272548,88.999508631353,91.398427268766,92.584950655958,92.935208040666,91.978438283856,90.911802290325,79.137816730623,64.456358574411,61.72209334849,62.512010835847,59.778649791148,61.021638467726,61.449735408183,59.215628677314,56.592573477242,49.897533659119,47.823506755004,49.83700845096,47.023505855284,52.908806065963,50.836670530981,51.966761216735,53.097758225379,56.868715196368,53.761374978047,45.666226391269,48.229358173639,53.55058407841,48.630978257945,43.381517085094,45.872060953784,48.403590478866,45.58729198472,47.790288244915,44.919577469802,43.063761215072,37.795162893938,43.644373215774
20,CO2,BHR,Bahrain,2.9623852668542,2.9812478393542,3.5712854133325,4.508948436975,5.3161934106067,5.4894881168294,5.9567860311236,6.5748224712093,6.960525492131,7.4279006007409,7.5306333488189,8.0628113210138,8.500273758827,8.8284917245083,9.0366118566945,9.6410723091921,10.958464753955,10.709873827919001,11.303865999855,11.409613934534,11.986773544168,11.559378342009,13.606565331109,14.718309825449,14.991161037835,15.237550186137,15.789866080859,16.254124328766,17.228349776838,17.3192570986,17.766874849738,18.402150336176,19.219492490912,19.888314548012,19.913532259158,23.363364565986,25.442155425637,25.845031568307,27.662356516477,27.648843218972,28.828429548109,28.994361277379,30.21020469127,32.121851789765,33.307764691258,33.476007856364,33.487951393315,33.768125094122,34.042267122165,36.74809855925,36.468908037566,37.494640126632
21,CO2,BHS,Bahamas,3.5205602161166,3.5440319689475,4.1593466463471,4.2610691637513,3.7533908124589,4.2463663909504,3.8338333737706,4.2417832206734,4.329509430711,4.1505053383186,4.2059358848639,4.0888883443559,3.2885393299453,2.6459105119945,2.7871177259176,2.4304966805663,2.4049914767207,2.780289696636,2.6613648714002,2.7600704687872,2.8299815031818,2.6838184020231,2.4253276997085,2.3857364741798,2.551723226132,2.8848432082108,3.270804210391,3.0390414552298,3.3803092187664,3.1615548718969,3.3987587590988,3.441855460651,3.424935099361,2.7685780463051,3.055822096513,2.8300577428033,3.1143570833935,3.5204278496493,3.4293319086861,2.9011243184456,3.2111756257903,3.3067458648972,4.0176158608238,3.9033605294702,3.8396739813845,3.6243840390495,3.7340949316929,3.8693761010795,4.4572465851259,4.4014215690214,3.6303625606453,4.0427355736855
22,CO2,BIH,Bosnia and Herzegovina,15.800670477797,15.838299652114,14.752625558846,16.128261155004,17.37666712736,17.851458890439,16.321856283053,17.70714595528,17.283713186301,16.951977962749,16.757433953296,19.161328031319,21.106211751327,22.521612287972,22.2389846702,23.063533204002,23.345450993444,22.307735207597,21.865075012538,22.233929097459,24.676212285667,22.090770122709,16.320600371246,13.706584419294,3.3816833381738,3.5937015028798,4.4782897789994,8.8042030709631,11.13526158522,10.979967578604,14.364927416409,14.180469787555,14.911894246635,15.272031424596,16.116098587144,16.925636871728,18.768575171306,19.801628533265,21.732955148379,21.736532967777,22.27157137359,25.320203991184,23.378437585693,23.285719842791,20.871660994593,20.900669233997,23.555383236692,24.038634844965,24.138687119251,22.772476819416,22.554401127018,15.370069914651
23,CO2,BLR,Belarus,67.375992341093,67.545417360829,72.564000156885,78.28179128252,81.351376075228,90.562379947014,90.845804296161,94.88192073920101,96.111653344237,101.03092832872,101.80411629206,106.32516824214,105.33262230229,105.65751934096,104.20169342172,104.12933057148,104.89060289485,104.21844582522,103.41445494253,99.793825998529,108.99089712169,104.75166222265,94.595808021079,81.457779944916,68.95513547161,61.653598069519,62.628766272706,63.232854595414,61.508752229108,59.119204909283,56.92115891742,55.804758877714,56.151482496145,56.875794504355,60.343696666544,61.29578259977,63.69858222217,62.275365224085,65.470380357653,62.299773405625,66.718104731522,63.666940968392,64.989072186597,64.842559638021,64.257084416886,59.81461121083,59.903612181213,61.066730711779,64.282042930396,62.036480255839,57.089465324127,58.364317341085
24,CO2,BLZ,Belize,0.18391499600938,0.18370125894526,0.21625382067774,0.22435716471398,0.19975119391422,0.2386750867535,0.21769254838613,0.23967145318719,0.24333294654889,0.2296232300933,0.23319596561678,0.21890612559498,0.18835587035523,0.19814769404536,0.24927863275258,0.24515081188467,0.30004744160173,0.25566010572498,0.18819043824559,0.25115228605161,0.32751359616102,0.39425772965527,0.34447962802315,0.32156884835051,0.3008083708535,0.33245695107932,0.28024584458511,0.44670562869227,0.44980041254003,0.48986170425102,0.50120396980226,0.51707814006797,0.50356525775724,0.65845975487409,0.62414502901462,0.64191389974994,0.66302743203005,0.62656077182934,0.58571211549939,0.66913202650251,0.7420294284123,0.75111285263408,0.8170510392508,0.87409141204196,0.85168036682473,0.94376589285865,0.93750971136298,0.79639279730447,0.71149077285688,0.66644885572418,0.55834986981276,0.63503094410757
25,CO2,BMU,Bermuda,0.42705613064697,0.42708180459697,0.50491050992154,0.5223827386816,0.46414118275743,0.55758136907871,0.50853561343506,0.5608570601286,0.56969212146815,0.53709583594255,0.5459639134905,0.4715915669151,0.46169059291359,0.51623992389192,0.5928299409418,0.56843370760215,0.52630285545042,0.7837991827434,0.86234621234412,0.94929162448889,0.66006888291046,0.62560983811151,0.51839765148519,0.55363056075154,0.52914755699768,0.52011013756081,0.5386039133382,0.50963955988563,0.51477908603111,0.5439741393216,0.54417867608676,0.54716287069297,0.583269406836,0.73378848264237,0.7487854257004,0.75573739606971,0.81984066657487,0.90612307485937,0.86606471521325,0.78838643518813,0.92876040735532,0.77155083392776,0.88079481913116,0.85656934304753,1.0756559748965,0.8982397760716,1.0873060476886,0.80488593841593,0.90342020466179,0.89210262416768,0.73640550801535,0.81973687921304
26,CO2,BOL,Bolivia,3.0545855186847,3.803748600537,4.5319714870705,4.2196648957297,4.0221848584536,4.5771821720089,5.1658853415817,4.9572435704893,5.6448161673262,5.0288452210949,4.9773541484437,5.3307276946555,5.5529910707411,5.7224013998288,5.2226832046026,5.1407393560757,4.7840317552636,4.9641098349535,5.3737226017416,6.1829664270501,6.5928822245178,6.9093037880582,7.4399348690387,8.8611337959427,9.5539157366874,8.6195280452092,8.3229132736222,9.1821935658239,8.675116143649,8.2430670838446,8.2201122446501,8.0641975859119,8.3259218592738,9.1303713297299,9.5093344248016,10.065578327243,11.24741850989,12.119816058589,13.146601292782,14.050724221207,15.205143180601,16.655514771829,17.450557427497,18.676752364252,20.271465310333,20.619387884506,21.995401476454,22.794409553754,23.268893195472,22.632568366263,20.252684962445,22.428036494582
27,CO2,BRA,Brazil,109.58699129885,109.27967475482,121.04391900914,138.46610742863,148.38564607542,156.72978610987,174.85685808174,182.65696463868,196.49326310751,209.5695629021,209.93794126435,194.50444377901,193.48844652461,182.21120802431,186.60177196092,194.88264311237,218.48572337697,223.13692907003,225.57547127171,227.24341016237,228.60303453321,235.89681922607,239.33570508852,250.50545392222,258.80716087358,278.61248850495,301.95147642432,322.43955991994,332.36812956653,341.67553753923,364.75187050083,365.65948148124,365.51282977331,365.86122509025,382.38218358622,385.32107288383,388.56545945093,405.58057283683,425.53283034119,397.67076668635,450.43592686355,470.16374351644,506.65187338089,532.93683817138,559.34195521226,527.93910382912,493.5112928796,504.15147444654,480.14171802816,478.1701796503,441.36902361588,489.85773356644
28,CO2,BRB,Barbados,0.76031895272793,0.76013676214241,0.89808905966138,0.92179404192688,0.81906741449217,0.9837123233738,0.9065925163883,0.99689915225097,1.0224375282789,0.96907359589219,0.9881649318383,1.0101385876056,0.95101229486297,1.0670257391648,1.2532325221187,1.4170141132474,1.4715011269739,1.4179256933344,1.334629121677,1.3506923614948,1.3680080183898,1.4119438480199,1.4810097831914,1.3572381728068,1.2789852869639,1.277440221771,1.2799811872684,1.3989370037144,1.4817129032911,1.6099371647719,1.6016577741189,1.5896392376046,1.5847395195049,1.8253193100504,1.8430985579214,1.7994552750244,1.7553580473224,1.6681121659018,1.8788043860007,1.9262191584701,1.9626202211655,2.3511233449574,2.3406115147936,2.4203286127465,2.1434272860197,2.1984577975837,2.2132451236286,1.7264363899188,1.9376766149794,1.9137058462069,1.5913642035801,1.7654765907011
29,CO2,BRN,Brunei,2.0420815320937,1.888896526263,2.2236997494329,2.6083362090578,2.5691644080576,2.5684756013801,2.890888294758,2.922447606747,3.0703873645557,2.7338639971203,3.399766692727,2.8373913362917,3.0794920307575,3.2676598833109,3.0280005101679,3.0377639509949,3.0119101145487,3.0700409458285,3.2099637969307,3.1890799840575,3.3430381027673,3.7081050049312,3.9036353530104,4.0680941125334,4.3640639516099,4.69912982389,4.9283372995666,5.4882667618399,4.6717510737821,4.5934900321311,4.8889036823283,4.8769545269168,4.7917328821287,5.7035949913019,5.2693598432052,5.1752481416614,7.6986651857707,7.299745477722,8.044020800121,7.9986135479744,7.3380510776086,7.51363536351,7.4780637600837,7.3829370721148,7.2135587217673,6.5185478625751,7.1053781011468,7.4434117756785,7.7126085977241,7.3463436410566,7.2012152367498,7.207750562889
30,CO2,BTN,Bhutan,0.036534674883545,0.038563637083545,0.041778259877297,0.043841656414389,0.044684337027645,0.044297177879106,0.046180982149997,0.048672270665638,0.051316351065564,0.052958355799817,0.053483132840681,0.079875355860838,0.079508287789108,0.080714144133791,0.07931913824952,0.084340207776121,0.085004684613814,0.13075065614043,0.13573440396462,0.13755963278492,0.18282590586633,0.1868195829397,0.18672836116314,0.18983997840696,0.23486988328384,0.31093045473541,0.34077247080681,0.392687575882,0.432236959377,0.50251234421561,0.42103385172352,0.45186748218738,0.48766061939394,0.50283075613211,0.51181678045186,0.55156824483695,0.55934882413775,0.57082760425601,0.61182587347178,0.84181660680498,0.92490274631601,1.1269153470502,1.0773573464945,1.1050786919717,1.1223595051034,1.2987924114368,1.4080478833596,1.5075243741099,1.7028588257689,1.8943214194288,1.7756692184276,1.9757413444868
31,CO2,BWA,Botswana,0.10462667837412,0.10479865007412,0.13877337934181,0.19454286732182,0.38554565609065,0.48994589897647,0.7375366684748,0.8500940662639,0.96174214198957,1.1172708038488,1.1879674547163,1.3896605809811,1.4499586715181,1.4210222100974,1.416075253716,1.5155211385508,1.7425559942139,1.8083153849638,2.168988913253,2.3901871571162,2.8277125729504,2.7970347960502,3.4025391906418,3.3560761909418,3.2184329823844,3.3478902155846,3.0188092477074,3.2228660897934,3.8346235544861,4.0405130450536,4.1861984568373,4.057762933359,4.2404053483993,4.1442992788064,4.1698052400407,4.47465031251,4.2717847271773,4.4935401290392,4.5585566148314,4.3232912259204,3.5086764844655,4.1121658529452,3.5433913137326,5.5483346783043,7.1238096485153,7.0861459380735,6.7636712001015,7.4669575891651,7.4409889055715,7.377950883979,6.705221979407,6.9997521666244
32,CO2,CAF,Central African Republic,0.097120255625736,0.097340959764334,0.096370641031405,0.09935339931826,0.10667384803927,0.11214899351302,0.10808801339238,0.11050784380491,0.11056567017053,0.1226316081911,0.1295232712658,0.15351089772413,0.15696008134123,0.17076767865243,0.15704465919789,0.15926650116115,0.20437365853444,0.23814657489701,0.21937371105788,0.20659355698792,0.1983901529484,0.24870440721491,0.20904277357942,0.22713570366022,0.23839816191449,0.24519089809358,0.26419658364039,0.27094121804822,0.27611201433487,0.28337106999899,0.29976570033992,0.30942932451215,0.30915455538437,0.29169971760447,0.28834222299931,0.28513173716538,0.2987525760214,0.29782940059606,0.22537022084733,0.21820715683824,0.22423293704336,0.22545258887644,0.22727696220405,0.15590872482908,0.16744497418143,0.23387032978466,0.24665879583761,0.2649036959978,0.27196461511163,0.28149558543417,0.25833780323279,0.27591994074019
